league.year,league.name,entry.name,phase.name,division.name,R_G,R_W,R_L,R_T,R_PCT,R_RANK,R_ATT,B_G,B_IP,B_AB,B_R,B_ER,B_H,B_TB,B_1B,B_2B,B_3B,B_HR,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_SB,B_CS,B_AVG,P_G,P_CG,P_SHO,P_GF,P_W,P_L,P_T,P_PCT,P_IP,P_AB,P_R,P_ER,P_H,P_HR,P_BB,P_IBB,P_SO,P_HP,P_SH,P_SF,P_WP,P_BK,P_ERA,F_G,F_TC,F_PO,F_A,F_E,F_DP,F_TP,F_PB,F_XI,F_LOB,F_PCT
1946,Alabama State League,Geneva,final,,,3,1,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Greenville,final,,,1,3,,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Geneva,regular,,,,,,,,,125,,4280,795,,1239,1702,,220,51,47,657,482,,474,,56,89,,176,,0.289,,,,,,,,,,,752,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Greenville,regular,,,,,,,,,125,,4216,791,,1218,1650,,215,29,53,580,597,,601,,54,77,,120,,0.289,,,,,,,,,,,809,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Brewton,regular,,,,,,,,,125,,4276,687,,1196,1566,,200,37,32,577,522,,655,,45,41,,233,,0.28,,,,,,,,,,,731,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Ozark,regular,,,,,,,,,126,,4472,861,,1237,1706,,216,32,63,741,645,,666,,44,56,,158,,0.277,,,,,,,,,,,906,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Dothan,regular,,,,,,,,,125,,4362,765,,1191,1685,,200,54,62,633,481,,668,,72,66,,178,,0.273,,,,,,,,,,,705,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Troy,regular,,,,,,,,,120,,4188,711,,1136,1568,,209,41,47,620,463,,705,,52,85,,113,,0.271,,,,,,,,,,,707,,,,,,,,,,,,,,,,,,,,,,,
1946,Alabama State League,Greenville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3239,1357,261,69,0,34,,,0.9460000000000001
1946,Alabama State League,Brewton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3175,1405,275,93,0,27,,,0.9430000000000001
1946,Alabama State League,Troy,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,3129,1371,272,87,0,15,,,0.9430000000000001
1946,Alabama State League,Ozark,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,3273,1274,279,89,1,14,,,0.9420000000000001
1946,Alabama State League,Geneva,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3226,1207,293,83,0,25,,,0.9380000000000001
1946,Alabama State League,Dothan,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3273,1282,318,72,0,27,,,0.935
1946,East Texas League,Henderson,regular,,,83,56,2,0.597,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Texarkana,regular,,,81,58,0,0.582,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Tyler,regular,,,76,63,0,0.547,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Greenville,regular,,,71,67,0,0.514,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Sherman,regular,,,70,70,0,0.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Paris,regular,,,68,72,0,0.486,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Jacksonville,regular,,,60,78,1,0.435,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Lufkin,regular,,,47,92,1,0.338,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Henderson,semifinal,Semifinal 1,,4,3,0,0.571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Greenville,semifinal,Semifinal 1,,3,4,0,0.429,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Texarkana,semifinal,Semifinal 2,,4,1,0,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Tyler,semfinal,Semifinal 2,,1,4,0,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Henderson,final,,,4,2,0,0.667,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Texarkana,final,,,2,4,0,0.333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Henderson,regular,,,,,,,,,141,,5049,889,,1504,2112,,255,40,91,817,536,,569,,63,104,,112,,0.298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Sherman,regular,,,,,,,,,140,,4839,859,,1409,2068,,225,19,132,788,627,,570,,64,68,,87,,0.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Texarkana,regular,,,,,,,,,139,,4775,870,,1362,2047,,236,19,137,800,556,,568,,62,86,,79,,0.28500000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Jacksonville,regular,,,,,,,,,139,,4628,707,,1313,1755,,190,39,58,644,507,,598,,61,124,,72,,0.28400000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Tyler,regular,,,,,,,,,139,,4779,747,,1348,1776,,221,30,49,649,518,,567,,32,108,,145,,0.28200000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Greenville,regular,,,,,,,,,138,,4644,735,,1283,1715,,197,53,43,633,556,,484,,33,97,,149,,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Paris,regular,,,,,,,,,140,,4791,870,,1317,1981,,247,51,105,767,597,,710,,58,121,,151,,0.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Lufkin,regular,,,,,,,,,140,,4573,599,,1150,1539,,166,29,55,532,459,,600,,49,96,,68,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,East Texas League,Henderson,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,3681,1552,206,98,1,18,,,0.962
1946,East Texas League,Greenville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,3566,1548,209,99,0,25,,,0.961
1946,East Texas League,Jacksonville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3555,1566,234,103,1,26,,,0.9560000000000001
1946,East Texas League,Tyler,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3604,1592,259,115,2,25,,,0.9530000000000001
1946,East Texas League,Paris,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3648,1583,258,134,0,22,,,0.9530000000000001
1946,East Texas League,Sherman,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3610,1560,278,106,0,10,,,0.9490000000000001
1946,East Texas League,Texarkana,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3579,1514,277,115,0,18,,,0.9480000000000001
1946,East Texas League,Lufkin,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3517,1468,297,113,1,27,,,0.9440000000000001
1946,Interstate League,Wilmington,regular,,,87,53,2,0.621,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Harrisburg,regular,,,76,64,0,0.543,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Hagerstown,regular,,,74,65,1,0.532,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Allentown,regular,,,69,70,0,0.496,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,York,regular,,,68,70,2,0.493,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Sunbury,regular,,,67,73,3,0.479,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Trenton,regular,,,60,78,2,0.435,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Lancaster,regular,,,55,83,2,0.399,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Wilmington,semifinal,Semifinal 1,,4,3,,0.571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Hagerstown,semifinal,Semifinal 1,,3,4,,0.429,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Harrisburg,semifinal,Semifinal 2,,4,1,,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Allentown,semifinal,Semifinal 2,,1,4,,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Harrisburg,final,,,4,1,,0.8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Wilmington,final,,,1,4,,0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Harrisburg,regular,,,,,,,,,140,,4820,887,,1434,2121,,247,40,120,785,614,,645,,40,108,,28,,0.298,,,,,,,,,,,742,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Allentown,regular,,,,,,,,,139,,4694,862,,1396,2206,,235,76,141,771,426,,722,,53,70,,66,,0.297,,,,,,,,,,,882,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,York,regular,,,,,,,,,140,,4705,865,,1380,2021,,254,48,97,756,650,,661,,54,72,,59,,0.293,,,,,,,,,,,741,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Wilmington,regular,,,,,,,,,142,,4686,858,,1321,1940,,237,62,86,769,640,,548,,42,67,,123,,0.282,,,,,,,,,,,658,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Hagerstown,regular,,,,,,,,,140,,4535,693,,1223,1666,,222,43,45,583,591,,663,,38,94,,82,,0.27,,,,,,,,,,,735,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Trenton,regular,,,,,,,,,140,,4586,686,,1230,1775,,220,80,55,587,498,,734,,40,113,,84,,0.268,,,,,,,,,,,843,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Sunbury,regular,,,,,,,,,143,,4609,763,,1225,1802,,246,59,71,674,621,,617,,33,88,,53,,0.266,,,,,,,,,,,862,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Lancaster,regular,,,,,,,,,140,,4544,750,,1204,1702,,203,44,69,657,594,,616,,51,87,,52,,0.265,,,,,,,,,,,901,,,,,,,,,,,,,,,,,,,,,,,
1946,Interstate League,Wilmington,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,,3541,1460,195,126,0,11,,,0.962
1946,Interstate League,Harrisburg,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3530,1578,227,134,0,14,,,0.957
1946,Interstate League,Trenton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3487,1415,242,98,0,18,,,0.953
1946,Interstate League,Hagerstown,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3472,1610,256,153,0,6,,,0.952
1946,Interstate League,Sunbury,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,,3544,1531,260,129,0,28,,,0.951
1946,Interstate League,York,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3471,1469,265,107,0,13,,,0.949
1946,Interstate League,Allentown,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,3455,1469,267,118,0,16,,,0.949
1946,Interstate League,Lancaster,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140,,3453,1557,277,117,0,15,,,0.948
1946,Kansas-Oklahoma-Missouri League,Chanute,regular,,,68,53,,0.562,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Miami,regular,,,69,54,,0.561,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Iola,regular,,,63,57,,0.525,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Pittsburg,regular,,,61,59,,0.508,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Carthage,regular,,,54,66,,0.45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Bartlesville,regular,,,47,73,,0.392,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Iola,semifinal,Semifinal 1,,3,2,,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Miami,semifinal,Semifinal 1,,2,3,,0.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Chanute,semifinal,Semifinal 2,,3,2,,0.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Pittsburg,semifinal,Semifinal 2,,2,3,,0.4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Iowa,final,,,3,3,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kansas-Oklahoma-Missouri League,Chanute,final,,,3,3,,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Owensboro,regular,,,83,39,,0.68,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Hopkinsville,regular,,,73,53,,0.579,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Fulton,regular,,,69,56,,0.552,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Mayfield,regular,,,64,59,,0.52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Clarksville,regular,,,58,67,,0.464,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Madisonville,regular,,,53,71,,0.427,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Union City,regular,,,52,72,,0.419,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Cairo,regular,,,45,80,,0.36,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Owensboro,semifinal,Semifinal 1,,3,1,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Mayfield,semifinal,Semifinal 1,,1,3,,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Fulton,semifinal,Semifinal 2,,3,1,,0.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Hopkinsville,semifinal,Semifinal 2,,1,3,,0.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Owensboro,final,,,4,3,,0.571,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Fulton,final,,,3,4,,0.429,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Owensboro,regular,,,,,,,,,,,4437,903,,1366,1987,,232,34,107,827,464,,593,,66,60,,21,,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Hopkinsville,regular,,,,,,,,,,,4462,875,,1272,1995,,226,37,141,745,474,,625,,88,56,,101,,0.285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Fulton,regular,,,,,,,,,,,4439,971,,1262,1779,,209,58,64,696,442,,607,,48,88,,51,,0.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Mayfield,regular,,,,,,,,,,,4369,841,,1174,1791,,214,44,105,707,530,,696,,57,66,,71,,0.269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Clarksville,regular,,,,,,,,,,,4326,713,,1127,1702,,147,22,128,604,412,,818,,44,25,,97,,0.261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Madisonville,regular,,,,,,,,,,,4266,689,,1140,1613,,179,39,72,603,456,,698,,68,95,,60,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Cairo,regular,,,,,,,,,,,4245,728,,1091,1565,,167,20,89,648,556,,785,,58,57,,116,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Union City,regular,,,,,,,,,,,4280,696,,1062,1496,,165,40,63,579,578,,761,,81,45,,108,,0.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Fulton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,69,56,1,0.552,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Hopkinsville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,73,53,0,0.579,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Clarksville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,58,67,0,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Owensboro,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,83,39,1,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Madisonville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,,,54,71,0,0.432,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Mayfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,,,64,59,0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Cairo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,,,45,81,0,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Union City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,52,72,0,0.419,,,,,,,,,,,,,,,,,,,,,,,,,,
1946,Kentucky-Illinois-Tennessee League,Fulton,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,3274,1325,256,121,0,28,,,0.947
1946,Kentucky-Illinois-Tennessee League,Hopkinsville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,,3207,1323,272,100,0,18,,,0.943
1946,Kentucky-Illinois-Tennessee League,Clarksville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3144,1315,280,95,0,31,,,0.941
1946,Kentucky-Illinois-Tennessee League,Owensboro,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,3144,1304,281,100,1,29,,,0.941
1946,Kentucky-Illinois-Tennessee League,Madisonville,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3113,1203,336,70,0,22,,,0.928
1946,Kentucky-Illinois-Tennessee League,Mayfield,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,,3106,1328,344,78,0,31,,,0.928
1946,Kentucky-Illinois-Tennessee League,Cairo,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,,3159,1268,348,82,0,40,,,0.927
1946,Kentucky-Illinois-Tennessee League,Union City,regular,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,3163,1210,376,71,0,18,,,0.921
1946,North Carolina State League,Concord,regular,,,77,34,0,0.694,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
